ALMA_source_name,Band
ADF22.A4,5
J2253+1608,8
J2258-2758,8
J0529-7245,8
J0423-0120,9
J1037-2934,7
J1352-4412,7
J1924-2914,7
J1700-2610,6
helms27,8
J0423-0120,7
J0538-4405,9
B335,7
J1744-3116,3
PANSTARRS_C2017_K2,7
J1924-2914,7
Sgr_A_star_OFF_0,3
J1924-2914,7
J1924-2914,6
2MASS_J15535391-2431592,6
J0022+0608,3
J1617-5848,6
J0112+2244,6
NGC1808,7
CW_Leo,6
J0948+0022,7
Wolf_359,6
WB89_1048,6
J1427-4206,7
J1553-2422,7
J1924-2914,7
J1820-2528,3
J0112+2244,6
J0122+2954,6
J1617-5848,6
J0532+0732,6
IRAS_05389-6908,6
J0601-7036,6
IC443,6
J0423-0120,6
J0538-4405,5
J1517-2422,6
HD_68695,6
J0854+2006,3
J0854+2006,3
J1206+0529,3
J1256-0547,3
Sgr_A_star_OFF_0,3
J1437+0311,4
J1256-0547,4
PSO_J231.6576-20.8335,4
J1744-3116,3
Sgr_A_star,3
SS433_knot_12CO_region2_OFF_0,3
NGC_7469,9
J2253+1608,9
NGC1566,7
J2141-6411,5
J2206-0031,5
J0006-0623,5
J1924-2914,7
W0116-0505,5
AFGL5180,6
J0509+0541,7
Sgr_A_star_OFF_0,3
J1744-3116,6
J1826-3650,7
helms61,7
J2258-2758,6
J2258-2758,5
J0510+1800,6
J0538-4405,5
J0435+2532,5
HerBS-99,3
J1025+1253,6
J1743-0350,7
J0423-0120,3
J0423-0120,3
J0538-4405,6
ESO565-G019,3
J1037-2934,4
J1222+0413,5
2MASS_J16092697-3836269,3
MM-J1545,4
J1534-3526,4
J1924-2914,3
G030.70,3
J2258-2758,3
J2247-3657,3
J2357-5311,3
J2357-5311,3
G326d,3
G007d,3
J2247-3657,3
J2258-2758,3
J0334-4008,3
J0854+2006,3
J1517-2422,3
J1534-3526,3
J1604-4441,3
J0006-0623,3
J2236+2828,3
J2239-5701,3
G326j,3
J0006-0623,3
J0538-4405,6
J0519-4546,6
J0854+2006,6
HATLAS_J083051.0+013225,8
J2357-5311,3
J0854+2006,3
PGC4663587,6
LMCGMC_482,6
Gaia39589118749035904,6
DR_Tau,7
J1103+1158,6
LMCGMC_387,6
J0510+1800,7
LMCGMC_381,6
LMCGMC_148_OFF_0,6
J1352-4412,9
J1229+0203,6
J1634-2058,6
G034.2572+00.1535,6
J1924-2914,6
J1924-2914,6
J1719-4818,6
J1706-4600,6
J1924-2914,6
IRAS_19007-3826,6
J1924-2914,6
J2101+0341,7
J1802-3940,6
J2255+0251,6
Gaia2404327433945002752,6
J0136-4044,6
J233429.09-152730.8,6
HAQ2358+0339,6
J0112+2244,6
SDSSJ022244.87+010726.5,6
NGC1333,6
J0241-0815,6
J0241-0815,6
J0423-0120,7
NGC1550,6
J0423-0120,6
J0532-0307,6
J0538-4405,6
LMCGMC_133,6
110711.40+082331.2,6
SDP_81,10
J1229+0203,6
SDSSJ133252.63+143946.9,6
Gaia6161911037506202496,6
SDSSJ142323.01+345504.3,6
J0051-0650,6
m33_brick1_box5,6
IRAS_18266-1239,7
010311.27+131617.7,6
J0238+1636,7
J0519-4546,7
TMC1,6
GW_Ori,7
031712.23-075850.3,6
081807.16+081600.9,6
J0510+1800,6
IC2582,6
IRAS_18176-1848,7
104351.65+273214.9,6
J1103+3014,6
J1617-5848,7
IRAS_19087+0323,6
J1924-2914,6
J1713-2658,7
J1744-3116,7
J1804+0101,7
Sgr_A_star,3
J1924-2914,3
GX_339-4,4
GX_339-4,6
J2258-2758,7
HerBS-94,4
Source5,7
HD9672,7
J0423-0120,7
J0423-0120,6
NGC_2101,3
NOM63-1,7
J081107.38+164304.1,6
m33_brick2_box6,6
J0224+0659,7
013350.32-034308.8,6
m33_brick3_box14,6
Orion_KL_OFF_0,4
J0423-0120,6
J0510+1800,6
MonR2IRS3,6
PAR0750+2917-1736,7
093215.84+184749.7,6
J0948+0022,4
ESO436-039,6
NGP-94843,4
J1332+0200,6
J1604-4441,7
J1625-2527,7
J1427-4206,7
IRAS_18266-1239,6
IRAS_17550-2120,7
flow03,6
221428.90+213911.4,6
J2359-3133,6
001252.87-090228.5,6
J2359-3133,6
020630.87-011650.1,6
014853.74-015230.6,6
J2258-2758,6
IC1802,6
m33_brick3_box13,6
XMM3-3085,7
XMM3-3085,7
J0438+3004,6
J2232+1143,6
C130284,7
111314.42+031209.1,6
J1326-5256,7
IC678,6
J2253+1608,6
J2258-2758,6
J2258-2758,4
IRAS_18432-0149,6
J0519-4546,6
HOPS-193_OFF_0,6
J0509+0541,6
J0854+2006,7
J1118+1234,6
J1333+2725,4
HerBS-203,4
J1550+0527,4
J0238+1636,3
J1337-1257,3
NGC2369,3
J1256-0547,7
J1832-1035,3
J1924-2914,3
J1617-1941,3
N03,6
ngc1433,3
J0122+2502,6
WB89_793_OFF_0,3
J0538-4405,3
J1326-5256,3
J1617-1941,3
J1924-2914,3
J2141-3729,3
J1924-2914,3
J0238+1636,3
J0635-7516,3
J1058+0133,3
J0423-0120,3
J0423-0120,3
J0423-0120,3
J1650-5044,3
J1924-2914,3
J1617-2537,3
J2007+4029,6
J0423-0120,3
WB89_856_OFF_0,3
J0647-6058,3
J1834-0301,3
J2232+1143,6
2MASXJ02223523+2508143,3
LMCGMC_298,6
J0519-4546,4
J0334-4008,3
J0047+2435,3
Per-emb_55,6
OMC3,6
NGC_7319E,3
J0552+0313,6
J0423-0120,3
J1229+0203,6
J2323-0317,7
J0532+0732,3
C130_OFF_0,3
GGALX049p01MPAID075758,3
J0725-0054,3
J0747-3310,3
NGC3603,3
Sgr_A_star_OFF_0,3
SVS13A,3
J0312+0133,3
J0406-3826,3
J1924-2914,3
J1838+0404,7
M33,3
J0529-0519,5
J0854+2006,3
J0613+1708,3
J0725-0054,3
J0619+0736,6
J1427-4206,6
J1924-2914,6
J0423-0120,3
J1424-6807,6
J0013+1910,3
Supernova_B_ToO,6
J1534-3526,6
J1617-5848,6
J1536-3151,6
J1700-2610,3
J0013+1910,3
multiplestar_DLR_1,7
J1217-0029,4
J1315-5334,6
S68Nc,3
GRB211106A,3
J2110-1020,3
J2323-0317,6
J0132-1654,3
MCG-02-08-014,3
J0336-3616,3
ngc1068,3
J0538-4405,3
GW_Ori,4
SPT0457-49,4
J0425-5331,4
cdfs44,4
J0725-0054,3
J0600-3937,3
RXCJ0949_C03+C01,4
RXCJ0949_C03+C01,4
J1058+0133,4
ad3a-19069,3
NGC_1574,9
SDSS_J113023.80+115342.4,4
ad3a-18611,3
J1038+0512,4
Sgr_A_star_OFF_0,3
ad3a-21415,3
Sgr_A_star_OFF_0,3
ad3a-24844,3
Sgr_A_star,3
ad3a-24704,3
J0019+2602,3
J0050-0929,3
J1058+0133,7
J0909+0121,7
J1058+0133,7
AS_209,7
S15,3
J2253+1608,3
J0006-0623,6
J0519-4546,6
ALESS075.1,7
J0538-4405,6
J0519-4546,6
J0423-0120,7
J0725-2640,6
J0839+0104,8
J1427-4206,7
GLEAM_J011408-323907,3
J1025+1253,3
BHR71-IRS1,3
J0431+1731,3
J0840+1312,4
VCC_2062,3
J1229+0203,6
J0151+2744,3
J0750+1231,4
NGC_5291SW,3
J0725-0054,3
J2258-2758,3
J1427-4206,3
J0017-0512,3
J0348-1610,3
J1512+0203,3
NGC4396,6
BC5,6
J1107-4449,3
J1254+1141,6
J0431+1731,3
LMCGMC_485,6
J0423-0120,6
LMCGMC_458,6
G326.99-0.03_OFF_0,6
LMCGMC_517,6
J0440+1437,4
LMCGMC_188,6
LMCGMC_271,6
J0922-3959,6
J1058+0133,6
J1058+0133,4
J1310+3220,6
J1256-0547,3
IRS48,7
J1517-2422,7
J1924-2914,3
J2126-4605,6
J2253+1608,7
ngc1068,3
J2253+1608,4
J0006-0623,6
J0422-0643,7
P183+05C1,8
J1217-0029,3
IRAS_16253-2429,6
AR1872,3
G323.77-0.21,6
flow15_OFF_0,6
J1937-3958,6
G43.149+0.013,6
G58.775+0.644,6
W28_OFF_0,6
J1751-1950,6
J1924-2914,3
J1924-2914,5
J0057+3021,6
G305.2+0.21_OFF_0,6
J1744-3116,3
flow23_OFF_0,6
J1025+1253,6
G337.40-0.40_OFF_0,6
J2253+1608,8
J0006-0623,7
J0006-0623,6
NGC1326,7
J0238+1636,3
J0334-4008,3
J0423-0120,6
J0750+1231,3
J0823+2223,3
G312.764+00.067,3
G005.885-00.393,3
Gaia3949342309799721728,6
124044.49+231045.8,6
HLSJ204314.2,7
NGC1333_OFF_0,6
1-N166,6
1-N166,6
G339.106+00.152,3
G010.623-00.385,3
1037-295,3
3c279,7
3c279,7
3c279,7
3c279,6
1224+213 Phase,3
3c279,6
1224+213 Phase,3
B2255-282; J2258-279,7
B1600-445; J1604-446,3
F2,6
J0137-245_B6,6
3c454.3,7
B0402-362; J0403-360,7
B0402-362; J0403-360,7
LESSJ033243.6-273353,7
Neptune,9
LESSJ033246.7-275120,7
B0007+106; J0010+109,7
J0403-360_b7cont,7
J0403-360,7
J1037-295,3
J1625-254,7
J1924-2914,3
J1924-2914,3
Fil_5372_2,3
J0120-2701,8
LMC_N171,8
J0112+2244,6
PJ083+11,8
J1256-0547,6
HD_112532,6
J1427-4206,7
WB89_920_OFF_0,6
J0948+0022,4 5
J0238+1636,7
J0348-2749,7
J0348-2749,7
J1924-2914,6
J0948+0022,5
J1703-6212,7
G10.991-00.082_ALMA1,6
J1924-2914,3
J2146-1525,9
J1804+0101,6
G14.492-00.139_ALMA2,6
J2232+1143,6
J0112+2244,6
ALESS022.1,7
9io9,7
J0112+2244,6
LMC_GMC225_OFF_0,8
J0519-4546,7
IRAS_06193-0349,7
G205-M3,7
J1744-3116,3
Sgr_A_star,3
J1550+0527,3
J1744-3116,3
J1924-2914,6
J1924-2914,7
Barnards_Star,6
J0120-2701,8
J2258-2758,8
J0112+2244,6
J0112+2244,6
J0423-0120,7
J0423-0120,7
J0854+2006,6
WB89_959,6
WB89_916,6
WB89_905,6
J1504+1029,5
J1610-3958,6
J1851+0035,7
HERBS189,5
J2253+1608,8
J0238+1636,5
J0112+2244,6
HOPS-370_OFF_0,6
J0423-0120,7
J0423-0120,6
cdfs_250,3
J0224+0659,9
HL_Tau,3
J0423-0120,3
WB89_883_OFF_0,3
J1832-1035,3
J0028+2000,6
J0112+3208,3
J0423-0120,3
J0431+1731,3
J0357+2319,3
J1825-0737,3
J0440+1437,3
HL_Tau,3
J0510+1800,7
J0013+1910,3
J0854+2006,7
J0334-4008,3
J0423-0120,3
HL_Tau,3
RCrA_IRS7B,3
J1752-2956,6
Supernova_B_ToO,6
J0423-0120,3
J0440+1437,1
J1256-0547,7
J1333+2725,6
ngc4845,3
J2258-2758,9
SDSS_J012555.11-012925.00,3
J0423-0120,7
J1742-1517,3
AMICO5,3
HerBS-148,3
HerBS-84,4
SDSSJ0044-0054,4
HerBS-75,3
J0228-0337,3
HerBS-151,4
J0334-4008,3
J0538-4405,4
J0253-5441,3
J0334-4008,3
J0423-0120,6
cdfs_731,3
J0538-4405,6
SDSSJ083745.74+052109.4,3
J0538-4405,6
J1700-2610,5
J2134-0153,3
J2248-3235,6
J2203+1725,6
J2232+0007,4
J0112+2244,6
J0423-0120,5
J0309-6058,5
J0423-0120,5
J0440-4333,5
SDSSJ082736.89+061812.1,3
J0840+1312,3
J1711-5028,6
Sgr_A_star_OFF_0,3
Fil_18488_1,3
J0108+0135,5
J0006-0623,4
J0217-0820,5
J2253+1608,6
J0238+1636,4
J0238+1636,4
J0239-0234,6
J0334-4008,3
HD_290380,6
u_2MASXJ05580206-3820,6
J1924-2914,6
J1744-3116,3
J0238+1636,6
IC443_OFF_0,6
J0750+1231,7
J0006-0623,7
J0049-5738,9
J1626-2951,7
J1924-2914,3
J1553-2422,6
Sgr_A_star,3
J1427-4206,6
J1924-2914,3
J1924-2914,5
J2258-2758,7
J0423-0120,6
NGC1333-IRAS2A,7
WB89_758_OFF_0,6
IC443_OFF_0,6
J0449+1121,10
J0854+2006,6
J1037-2934,7
J1037-2934,7
J2236+2828,7
J2203+3145,7
S5_z17_1,7
IC443_OFF_0,6
J0510+1800,7
J0348-2749,7
J0750+1231,7
J2258-2758,7
HERBS103,5
J0238+1636,7
J0238+1636,6
J0446AB,7
WB89_762,6
J1150+2417,3
J1043+2408,3
J1229+0203,3
J1251-1717,3
J1309+1154,3
SDSS_J144712.80+133939.2,3
RCW86_East_OFF_0,3
J1539+2744,3
J1851+0035,3
J2258-2758,3
ID17,3
J2247-3657,4
J2247-3657,4
J2349+0534,3
G007c,4
J2258-2758,4
J2247-3657,4
J2357-5311,3
J0006-0623,3
J0529-0519,4
J0529-7245,3
J0854+2006,4
HSCJ0957-0140,6
NGC_4038W,3
J1150+2417,6
J1256-0547,6
HSCJ1148+0029,6
HD_142527,4
HD_142527,3
J1427-4206,3
J1617-5848,4
J2232+1143,3
HERBS117A+B,4
J0006-0623,3
ID34,3
HERBS27,4
J0006-0623,3
ID50,3
ID51,3
J0854+2006,3
ID13,3
J1130-1449,4
ARK241,6
J1010-0200,6
J1229+0203,6
J1215+1654,6
SPT0402-45,7
ngc1566,7
J2258-2758,3
J0613+1708,6
J0854+2006,7
IRAS_12384-4536,7
J1329-5608,7
J2258-2758,7
J0342-3007,6
2MASSJ03250943+3046215,6
J0423-0120,6
J0423-0120,6
J0457-2324,7
J0854+2006,6
J0538-4405,6
J1058+0133,6
J2323-0317,6
J2235-4835,6
J0112+3208,3
J0551+0829,7
J0522-3627,6
J1051+2119,6
J0006-0623,3
J2349+0534,6
J0748+2400,6
J1857-0048,6
J0854+2006,7
J2253+1608,6
J0519-4546,7
J0559+2353,6
J1832-1035,6
J1851+0035,6
G025.3824-00.1812,6
J2258-2758,6
LMCGMC_229,6
J0519-4546,6
J0438+3004,7
LMCGMC_368,6
LMCGMC_014,6
Sz19,7
J0112+3208,3
LMCGMC_192,6
J0516-6207,8
J0538-4405,8
R_Leo,8
R_Leo,4
J1220+0203,3
J1147-6753,6
J1603-4904,6
J2007+4029,6
J1851+0035,6
G45.071+0.132,7
J2258-2758,7
J0423-0120,6
J0423-0120,6
J0423-0120,7
J0423-0120,6
J0538-4405,6
J0922-3959,6
J1058-8003,3
J1342-2900,6
J1327+2210,6
J1254+1141,6
J1427-4206,6
744757,6
G10.33-0.17,7
J2015+3710,6
G37.479-0.105,7
J1924-2914,3
J0112+3208,6
J1352-4412,5
J1610-3958,8
HERBS45,6
J1407-4302,3
J0423-0120,6
HD_36917,6
J0422-0643,3
J1642+2523,3
J1832-1035,3
J2253+1608,4
J2258-2758,6
J0423-0120,5
J0517-0520,4
IRAS_F22491-1808,7
J0550-5732,7
HERBS77,6
M33,3
J1256-0547,6
PJ144958.6,6
J1717-3342,6
J2232+1143,6
J0348-2749,7
hd_34282,4
GW_Ori,6
J1514-4748,6
PJ132935.3,7
m33_brick2_box2_OFF_0,6
PJ022634.0,6
J0423-0120,6
J0509+0541,6
ngc4223,3
sz_71,5
J1427-4206,6
J1820-2528,6
C61_OFF_0,3
J1924-2914,7
J0040+0125,7
J2232+1143,6
m33_brick2_box3_OFF_0,6
RGALX058p01MPAID413842,3
J1938+0448,5
C65_OFF_0,3
J1924-2914,6
J2324-3714,5
J1427-4206,6
J0423-0120,5
J1427-4206,6
SSTc2dJ162652.0-243039,6
I17271-3439_1,6
SSTc2dJ162145.1-234232,6
herbs89,8
J1256-0547,7
J1229+0203,6
herbs154,8
J1256-0547,3
J1231+0418,6
J1256-0547,3
NGC_5695,3
J1851+0035,3
J1851+0035,3
J0922-3959,3
J2057-0719,3
G007a,4
J2258-2758,4
G5127733,3
J0422-0643,3
J0854+2006,3
WB89_874,3
J1058+0133,3
J1023+3948,3
J1924-2914,6
J1851+0035,3
G5113283,3
X_N_81_44,3
J0423-0120,3
J0217+0144,3
N05_50,3
J0423-0120,3
J2258-2758,3
J0840+1312,4
J1256-0547,3
J1427-4206,3
FRB20211127I,3
J1517-2422,4
J1830+0619,3
J1617-5848,3
NGC_7252E,3
J2232+1143,3
J1118+1234,3
J1215-1731,3
GQC_J0514-1901,3
S10_84,6
J1427-4206,6
J2253+1608,3
G208.68-19.20N2,3
GRB240218A,3
J1337-1257,3
J1305-1033,3
J1427-4206,3
J1135-0428,3
50031,3
J1550+0527,3
G14.63-0.58,3
J1924-2914,3
GQC_J1723-5054,3
J1851+0035,3
J0112+3208,3
J0453-2807,3
GQC_J0240-4326,3
55734,3
58154,3
J1332+0200,3
Malin_1_spot_in_spiral_arm,3
J1419+3821,3
49935,3
J1550+0527,3
H338.7055-0.2992,3
YC352.9722+0.9249,3
J1924-2914,3
J2258-2758,3
J2258-2758,3
H-ATLAS_J090302.9014127_SDP17b,4
58855,3
J0238+1636,5
J1415+1320,4
H328.4962+0.6548,3
Y008.5441-0.3421,3
J1550+0527,3
J1851+0035,3
F64.127-0.470,3
Vl024-24,3
J0334-4008,4
J2146-1525,3
NGC_7027_OFF_0,6
ngc253,7
J0006-0623,7
J0100+2802C1,8
GRB220521A,3
j0116-B4,6
J2258-2758,7
DRC,3
J2253+1608,8
NGC1365,7
DEIMOS_COSMOS_873321,7
J1322+2148,6
IRAS_F14348-1447,5
CB68,6
J1650-2943,6
J1517-2422,7
J0006-0623,6
ADF22.A1,8
J0305,7
J0538-4405,7
LHA_120-N49,8
J0519-4546,6
J1733-3722,7
J1058+0133,3
flow13,6
HCN-0.009_UCC1,7
J1924-2914,6
J1744-3116,3
IRAS_19542+1110,5
IRAS_F22491-1808,5
J0229-7847,7
ALESS067.1,5
cdfs41,3
cdfs_328,3
J0854+2006,3
ngc4321,8
RU_Lup,6
flow20_OFF_0,6
J1517-2422,6
G358.93,5
G73.060+1.800,6
c20_c4a,7
J0854+2006,6
ad3a-26024,3
J2357-5311,3
CANDELS_GOODSS_21,7
J2229-6910,7
J2253+1608,5
J0334-4008,5
J0519-4546,5
J1550+0527,3
J1924-2914,8
J0341+3352,6
J1604-4228,6
J1939-1525,10
J1935+2031,9
J1924-2914,9
IRAS_17047-5650,9
G244.8+54.9,4
ngc4300,3
CB68_OFF_0,3
J1512+0203,6
C44,3
WFI_J2026-4536,3
J1834-0301,3
C45_OFF_0,3
J2101+0341,3
J2258-2758,3
J0108+0135,3
RGALX018m01MPAID062959,3
ngc1087,3
J0435+2532,3
RGALX037p01MPAID070371,3
J0334-4008,3
J0423-0120,3
NGC5548,3
J1938+0448,7
RCW103_SW_OFF_0,8
PJ132630.3,6
SDSS_J001514.82+184212.34,6
J1058+0133,3
J1924-2914,6
J1851+0035,6
2mass_J11160287-7624533,6
ESO286-G022,6
M33,3
J2232+1143,6
J0006-0623,6
J0423-0120,6
J0423-0120,6
C49_OFF_0,3
J1832-1035,6
J2057-3734,6
J0125-0005,6
m33_brick3_box6_OFF_0,6
J0006-0623,4
J1126-3828,6
J0948+0022,3
J1700-2610,8
2mass_J11104959-7717517,6
ODISEA_C4_118,8
J830981243754539008,6
J1256-0547,4
J2217+2421,7
J1410+0203,4
J1427-4206,3
J1752-2956,3
ID14,3
J0536-3401,3
J0854+2006,3
J0823+2223,3
SDSS_J084234.51+031930.7,3
J0840+1312,3
J0840+1312,3
SDSS_J100551.19+125740.6,3
J1058+0133,3
39627694782029764,3
J0006-0623,3
J0006-0623,3
J2232+1143,3
J2336-4115,3
J2357-5311,3
J0423-0120,3
J0334-4008,3
J0340-2119,3
ID3,3
J0948+0022,3
J0854+2006,3
J1058+0133,3
SDSS_J114359.58+244251.7,3
J1256-0547,3
RCW86_East,3
Lupus_3-MMS,3
J1540+1447,3
SDSSJ225651.44+272144.7,6
HOLM15A,6
J2258-2758,6
J0510+1800,3
014916.01+143816.5,6
LMCGMC_108,6
J0538-4405,6
J0423-0120,6
LMCGMC_020,6
LMCGMC_125,6
J102623+254259,7
J1058+0133,7
NGC4302,6
115141.81+142156.6,6
UGC_6264,6
J1256-0547,6
J1206+0529,4
J0725-0054,3
142547.05+073449.9,6
J1621-4003,7
J1419+2706,6
WISEAJ153259.95+045254.9,6
J0334-4008,5
NGC1333-IRAS3,4
LEDA15023,6
Big_Three_Dragons,4
J0423-0120,4
W28,6
HSCJ222827_01289_z_6.010,6
J0423-0120,5
J1924-2914,7
HSCJ225538_025126_z_6.340,6
J2359-3133,6
NGC1333,6
1-N166,6
J0909+0121,7
J1010-0200,8
J1256-0547,7
J1540+1447,7
J1626-2951,7
J2258-2758,6
DESJ014310_-554510_z_6.250,6
J0204+1514,6
J1217-0029,6
WISEAJ165833.86+284139.0,6
J1217-0029,6
1-N166,6
W28,6
HSCJ141728_011712_z_6.020,6
1-N166,6
1-N166,6
1-N166,6
J1924-2914,3
W51,3
J0030-4224,4
SVA1_COADD-2970489493,4
ACT-S_J1305.8+1108,3
ACT-S_J1021.5+1440,3
TMC1,6
1-N166,6
G318.774-00.150,3
J1924-2914,7
J1625-2527,7
J2101+0341,7
HSCJ225205+022531_z_6.120,6
J1107-3043,1
42443,3
J2258-2758,3
Sgr_A_star,3
J2258-2758,3
J0006-0623,3
G5128503,3
J2158-1501,3
J0423-0120,3
J0541-0541,3
J0750+1231,3
J0725-0054,3
H283.5769-0.9633,3
J1058+0133,3
GLEAM_J103055+013519,3
J1058+0133,3
WB89_1282_OFF_0,3
YC327.2585-0.6051,3
HerBS-196,3
50031,3
J1256-0547,3
J1742-1517,3
GLEAM_J103055+013519,3
GLEAM_J103055+013519,3
J1058+0133,3
J1131-0500,3
GLEAM_J112706-033210,3
GLEAM_J112706-033210,3
J1224+2122,3
J1553+1256,3
J1256-0547,3
J1256-0547,3
J1337-1257,3
IRAS15398,3
J0909+0121,3
J1131-0500,3
GLEAM_J112706-033210,3
ngc4429,3
J1215+1654,3
32597,3
J1924-2914,3
20004275,3
J1058+0133,3
J1427-4206,3
J0238+1636,4
J0243-0550,3
m33_brick1_box3,6
J0112+3208,6
J0010+1724,3
J0610-1847,4
J0517-0520,6
J0423-0120,7
J1229+0203,4
J1326-5256,7
J0559-1817,6
G343.1261-00.0623,6
J1832-1035,6
J1924-2914,6
J2258-2758,6
J2324-3714,6
J0609-1542,3
J0423-0120,6
NGC_1317,6
J0334-4008,6
HD_39014,6
N113,3
J1246-0730,3
J1303-4621,3
J1220+0203,7
J1352-4412,7
ugc07387,3
J1832-1035,6
J0449-3911,6
J0423-0120,6
J1832-1035,6
J1825-1718,6
Arches_Cluster,3
H09_96,3
J0120-2701,6
J0006-0623,3
J0922-3959,6
615590,6
J1229+0203,9
NGC4395,3
ngc4224,3
J1352-4412,4
J1550+0527,3
J1427-4206,6
NGC6334IR.2,6
G010.8856+00.1221,6
HH100-IRS,6
HERBS209,6
J0112+3208,6
M33,3
ngc1300,3
NGC_1087,6
J1326-5256,8
C38,3
IRAS_18420-0512,7
J1924-2914,7
HerBS-77,7
J1924-2914,6
HerBS-63,6
m33_brick3_box2_OFF_0,6
Sombrero,6
J1427-4206,6
J1256-0547,6
J1407-4302,4
J0854+2006,6
J1820-2528,6
J1924-2914,6
C39_OFF_0,3
HerBS-107,7
m33_brick2_box10_OFF_0,6
J0940+2603,6
J0423-0120,6
J2258-2758,4
HerBS-77,3
J0510+1800,3
T_Tau,4
J1037-2934,6
N05_55_OFF_0,3
G232.620+0.996,7
J0747-3310,7
J1159+2914,8
C96,3
J0538-4405,3
N05_28_OFF_0,3
Centaurus_A,6
J1507-1652,6
IRAS15398,6
J1924-2914,6
C69_OFF_0,3
2MASS_J18425287-3735534,7
G5127771,3
HELMS12,7
HerBS-148,3
J2258-2758,3
HerBS-138,3
J0406+0637,3
J1058+0133,3
J1507-1652,4
C98,3
J1903-6749,5
J2219-0051,6
J2258-2758,3
RGALX019p00MPAID063676,3
HerBS-107,4
RGALX020p00MPAID064122,3
J0510+1800,4
J1427-4206,6
J1427-4206,3
J1752-2956,4
L1489,6
J0601-7036,6
J0112+2244,6
HerBS-119,3
J1924-2914,5
J0054,5
J0006-0623,6
J0423-0120,7
J0435+2532,6
J0423-0120,7
IRAS_06530-0213,7
NGC_1614,9
J0642+3509,7
J0529-0519,6
J0538-4405,7
HD_135344B,7
J1507-1652,8
J0006-0623,6
J0423-0120,6
J1752-2956,6
J2025+0316,5
HerBS-87,5
J2323-0317,6
J0112+2244,6
M402_M406,6
J0423-0120,6
J0538-4405,8
J0435+2532,6
J0552+0313,3
SMM_J02399-0136,4
J2258-2758,4
SPT2349red,4
J2258-2758,4
J0538-4405,6
LCRSB034324.7-394349,3
J0538-4405,3
HerBS-161,4
flow21,6
Sgr_A_star,3
J0538-4405,6
J1427-4206,6
J1457-4248,7
J1924-2914,7
J1924-2914,7
J0238+1636,4 9
NGC3081,3
J1256-0547,7
C133_OFF_0,3
J1634-2058,7
J1604-4441,7
G58.775+0.644,7
M33,3
J2232+1143,6
J0519-4546,6
B5-IRS1_OFF_0,6
J1617-5848,7
J0423-0120,6
J0423-0120,7
J0529-0519,7
J0423-0120,6
J0538-4405,6
Supernova_C_ToO,3
J1327+2210,6
J1550+0527,3
G49.265+0.311,7
J2232+1143,6
HERBS93,6
2MASS_J05023985+2459337,6
J1427-4206,6
J0512+2927,6
J1256-0547,6
J0125-0005,6
J2248-3235,6
J2056-4714,7
J2258-2758,5
J0112+2244,6
M387,6
J0241-0815,6
J0241-0815,6
J0357+2319,6
J0423-0120,6
G30.780+0.230,6
J1820-2528,3
Sgr_A_star_OFF_0,3
J1924-2914,6
Sgr_A_star_OFF_0,3
J2253+1608,6
J2253+1608,7
J0108+0135,7
J0519-4546,6
Trapezium,7
Betelgeuse,3
CW_Leo,6
COS-34487,3
I17006-4215,6
G23.389+0.185,6
u_IC4329A,6
J1820-2528,3
J1903-6749,6
J2335-0131,6
J0028+2000,4
J2253+1608,4
I17455-2800,6
J1037-2934,7
J0724-0715,5
J1755-2232,6
HD_131960,6
I18445-0222,6
ADF22.A1,5
Sgr_A_star,3
J1742-1517,7
J0112+2244,6
J1924-2914,3
J1846-0651,6
J1924-2914,3
I17271-3439_2,6
J0538-4405,6
J0532,6
J1025+1253,6
J1058-8003,6
J1617-5848,6
J1507-1652,6
ODISEA_C4_34,8
J2101+0341,7
J2353-3037,6
J0006-0623,6
J0237+2848,6
N63A_NE,7
J0538-4405,6
J1817+2729,7
Q2237+030,7
J0022+0608,7
M465,6
J0334-4008,4
J1135-0428,4
J1532-1319,5
J1604-4228,5
J1825-1718,6
G14.225S.1,6
J1838+0404,6
Sgr_A_star_OFF_0,3
J2253+1608,5
J0136,5
hers1,7
J0438+3004,7
J0538-4405,6
J0438+3004,6
J0501-0159,6
ALESS079.4,5
GLASS3028,5
J0423-0120,7
J0532+0732,6
J1126-3828,5
J112531.90+290311.3,5
J1550+0527,6
NGC6334VI.2,6
Sgr_A_star,3
J2254+0054,6
J2258-2758,7
J1924-2914,6
J0113+1324,6
J2253+1608,7
J0204+1514,7
J1058+0133,7
J1229+0203,8
J0141-0928,7
hers1,7
J0239-0234,8
J0510+1800,7
LMC_N166_OFF_0,8
J1256-0547,8
IRAS_F12112+0305,5
J1331-0341,7
G359.61-0.24,6
J1516+0015,8
G10.47+0.03,6
GRB220521A,3
Sgr_A_star,3
J2258-2758,6
J0336+3218,3
J0429+2724,6
J0440+2728,3
J0529-0519,6
J1058+0133,3
300.918+00.889,6
GSS30_IRS3,6
J1617-5848,6
J1517-2422,3
J1700-2610,6
351.444+00.659,6
J1717-3342,6
sakurais_object,6
J1751-1950,6
J2232+1143,3
J2226+0052,3
J2232+1143,3
J2250-2806,6
J0238+1636,6
J0423-0120,6
G5128945,3
J1617-5848,6
J1617-5848,6
J1621-4003,6
337.152-00.394,6
J1924-2914,6
J1851+0035,5
J1558-1409,6
J0237+2848,3
Haro_6-13,6
J0426+2327,3
BHR_71,3
J1617-5848,4
331.384+00.151,6
J1617-5848,6
